+----------+---------------------+-------------+------------------+--------------------+------------+---------+----------+------------+
, order_id , order_date          , customer_id , city             , province           , product_id , brand   , quantity , item_price ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2086      , BRAND_L ,        4 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P3082      , BRAND_R ,        4 ,    1045000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2103      , BRAND_L ,        2 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1191      , BRAND_E ,        2 ,    2095000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1833      , BRAND_I ,        1 ,    2095000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1742      , BRAND_H ,        4 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P0562      , BRAND_B ,        1 ,    1045000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2251      , BRAND_M ,        1 ,    1045000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P3891      , BRAND_V ,        1 ,    1045000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P0436      , BRAND_B ,        1 ,    2095000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1112      , BRAND_D ,        1 ,    2795000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1307      , BRAND_F ,        1 ,    1325000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1305      , BRAND_F ,        2 ,    1325000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P3132      , BRAND_S ,        1 ,    1745000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P4025      , BRAND_W ,        1 ,    1325000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P3006      , BRAND_R ,        1 ,    1745000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1656      , BRAND_G ,        1 ,    1325000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P3029      , BRAND_R ,        5 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P0797      , BRAND_C ,        2 ,     747000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P0799      , BRAND_C ,        2 ,     520000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P3753      , BRAND_T ,        2 ,     450000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2094      , BRAND_L ,        2 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2103      , BRAND_L ,        1 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2086      , BRAND_L ,        1 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P0085      , BRAND_A ,        1 ,     450000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2764      , BRAND_P ,        2 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2760      , BRAND_P ,        1 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1867      , BRAND_J ,        6 ,     520000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1301      , BRAND_F ,        3 ,     747000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1303      , BRAND_F ,        1 ,     520000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1833      , BRAND_I ,        2 ,    2095000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P3081      , BRAND_R ,        1 ,    1045000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P3082      , BRAND_R ,        2 ,    1045000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2417      , BRAND_P ,        1 ,     113000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2413      , BRAND_P ,        1 ,     113000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2425      , BRAND_P ,        3 ,     113000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1868      , BRAND_J ,        6 ,    1500000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1742      , BRAND_H ,        2 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2759      , BRAND_P ,        1 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P0887      , BRAND_C ,        5 ,    1150000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1560      , BRAND_G ,        1 ,    1745000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P4009      , BRAND_W ,        1 ,    1045000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2302      , BRAND_N ,        6 ,    1045000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P3029      , BRAND_R ,        5 ,     590000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P3191      , BRAND_S ,        6 ,     159000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2218      , BRAND_M ,        1 ,    2987000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P2218      , BRAND_M ,        1 ,    2987000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1838      , BRAND_I ,        1 ,    2987000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1913      , BRAND_J ,        3 ,     695000 ,
,  1613320 , 2019-01-02 00:00:00 ,       16016 , Yogyakarta       , Yogyakarta         , P1901      , BRAND_J ,        3 ,     695000 ,
,  1613323 , 2019-01-02 00:00:00 ,       14060 , Jakarta Barat    , DKI Jakarta        , P1980      , BRAND_L ,       36 ,     240000 ,
,  1613323 , 2019-01-02 00:00:00 ,       14060 , Jakarta Barat    , DKI Jakarta        , P3071      , BRAND_R ,       48 ,     904000 ,
,  1613323 , 2019-01-02 00:00:00 ,       14060 , Jakarta Barat    , DKI Jakarta        , P2281      , BRAND_M ,       72 ,     310000 ,
,  1613323 , 2019-01-02 00:00:00 ,       14060 , Jakarta Barat    , DKI Jakarta        , P0797      , BRAND_C ,       40 ,     660000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0591      , BRAND_B ,        4 ,    5245000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0590      , BRAND_B ,        4 ,    5245000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0588      , BRAND_B ,        4 ,    5245000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0589      , BRAND_B ,        1 ,    5945000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P1103      , BRAND_D ,        2 ,    2795000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P1114      , BRAND_D ,        2 ,    2795000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P3410      , BRAND_S ,       12 ,     747000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P3403      , BRAND_S ,       12 ,     747000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P1555      , BRAND_G ,        6 ,    1045000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0875      , BRAND_C ,       12 ,     534000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2186      , BRAND_M ,        4 ,    1325000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P1370      , BRAND_F ,        6 ,    1325000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2968      , BRAND_R ,        4 ,    4475000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P1794      , BRAND_H ,       24 ,     520000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P1268      , BRAND_F ,        9 ,     904000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0263      , BRAND_A ,       12 ,     275000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P1562      , BRAND_G ,        6 ,     904000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0159      , BRAND_A ,        4 ,    1500000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2272      , BRAND_M ,       12 ,     450000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P3653      , BRAND_S ,       12 ,     450000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P4122      , BRAND_W ,       25 ,     159000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P4137      , BRAND_W ,       25 ,     159000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P3583      , BRAND_S ,       12 ,     159000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2205      , BRAND_M ,       36 ,     240000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0790      , BRAND_C ,       12 ,     590000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P3850      , BRAND_V ,       25 ,     159000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P1517      , BRAND_G ,       25 ,     159000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2949      , BRAND_R ,       25 ,     159000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0288      , BRAND_A ,       16 ,     604000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2575      , BRAND_P ,       12 ,     520000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2760      , BRAND_P ,       12 ,     590000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2764      , BRAND_P ,       12 ,     590000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0264      , BRAND_A ,       24 ,     159000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0091      , BRAND_A ,       12 ,     310000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P0088      , BRAND_A ,        6 ,    1045000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P3003      , BRAND_R ,        8 ,     695000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P3316      , BRAND_S ,        6 ,    1045000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2641      , BRAND_P ,        8 ,     695000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2530      , BRAND_P ,       12 ,     310000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2531      , BRAND_P ,       12 ,     310000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2532      , BRAND_P ,       12 ,     310000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2493      , BRAND_P ,        6 ,    1045000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P3783      , BRAND_T ,       12 ,     904000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P2492      , BRAND_P ,        6 ,    1045000 ,
,  1613326 , 2019-01-02 00:00:00 ,       17722 , Jakarta Selatan  , DKI Jakarta        , P3562      , BRAND_S ,       12 ,     310000 ,
,  1613341 , 2019-01-02 00:00:00 ,       17324 , Jakarta Pusat    , DKI Jakarta        , P3019      , BRAND_R ,        1 ,     345000 ,
,  1613341 , 2019-01-02 00:00:00 ,       17324 , Jakarta Pusat    , DKI Jakarta        , P2926      , BRAND_R ,       12 ,     310000 ,
,  1613341 , 2019-01-02 00:00:00 ,       17324 , Jakarta Pusat    , DKI Jakarta        , P3362      , BRAND_S ,        4 ,     310000 ,
,  1613341 , 2019-01-02 00:00:00 ,       17324 , Jakarta Pusat    , DKI Jakarta        , P2539      , BRAND_P ,        6 ,     310000 ,
,  1613341 , 2019-01-02 00:00:00 ,       17324 , Jakarta Pusat    , DKI Jakarta        , P2881      , BRAND_R ,       26 ,    1325000 ,
,  1613341 , 2019-01-02 00:00:00 ,       17324 , Jakarta Pusat    , DKI Jakarta        , P2920      , BRAND_R ,        2 ,    1745000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0680      , BRAND_C ,       12 ,     159000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1833      , BRAND_I ,        1 ,    2095000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1279      , BRAND_F ,       12 ,     159000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2448      , BRAND_P ,        1 ,    1045000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3655      , BRAND_S ,       12 ,     159000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0825      , BRAND_C ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0029      , BRAND_A ,        2 ,     310000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2396      , BRAND_P ,        1 ,     695000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1727      , BRAND_H ,        2 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3908      , BRAND_V ,        1 ,    2445000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1475      , BRAND_F ,        1 ,     747000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0057      , BRAND_A ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2260      , BRAND_M ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1723      , BRAND_H ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2133      , BRAND_M ,        1 ,    1045000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2134      , BRAND_M ,        1 ,    1045000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0066      , BRAND_A ,        1 ,     747000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3588      , BRAND_S ,        1 ,     695000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P4062      , BRAND_W ,        1 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3482      , BRAND_S ,        1 ,     904000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2794      , BRAND_P ,        1 ,     747000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2793      , BRAND_P ,        1 ,     747000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2795      , BRAND_P ,        1 ,     747000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2430      , BRAND_P ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3263      , BRAND_S ,        1 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0237      , BRAND_A ,        3 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2764      , BRAND_P ,        1 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2121      , BRAND_M ,        1 ,     159000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2120      , BRAND_M ,        1 ,     159000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2276      , BRAND_M ,        1 ,    1325000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2489      , BRAND_P ,        1 ,    1045000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2303      , BRAND_N ,        1 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P4195      , BRAND_Z ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1400      , BRAND_F ,        1 ,     310000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3644      , BRAND_S ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3011      , BRAND_R ,        1 ,     747000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3261      , BRAND_S ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3254      , BRAND_S ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1678      , BRAND_H ,        2 ,     747000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1679      , BRAND_H ,        2 ,     747000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P4062      , BRAND_W ,        1 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2446      , BRAND_P ,        1 ,     205000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0132      , BRAND_A ,        1 ,     205000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0128      , BRAND_A ,        1 ,     205000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3512      , BRAND_S ,        6 ,    1045000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3512      , BRAND_S ,        6 ,    1045000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1437      , BRAND_F ,        1 ,    1325000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1805      , BRAND_H ,        2 ,    1395000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3501      , BRAND_S ,        1 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1963      , BRAND_L ,        1 ,    1920000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1800      , BRAND_H ,        1 ,    1640000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1802      , BRAND_H ,        1 ,    1640000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2959      , BRAND_R ,        4 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0548      , BRAND_B ,        4 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1553      , BRAND_G ,        1 ,    1045000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1555      , BRAND_G ,        1 ,    1045000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0798      , BRAND_C ,        1 ,     747000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0794      , BRAND_C ,       12 ,     159000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0237      , BRAND_A ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0036      , BRAND_A ,        2 ,     240000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2458      , BRAND_P ,        8 ,     604000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2410      , BRAND_P ,        1 ,     113000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3875      , BRAND_V ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1876      , BRAND_J ,        1 ,     310000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3348      , BRAND_S ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3532      , BRAND_S ,        1 ,     310000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2430      , BRAND_P ,        3 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P4062      , BRAND_W ,        2 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0315      , BRAND_B ,        1 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3495      , BRAND_S ,        1 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1057      , BRAND_D ,        1 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2760      , BRAND_P ,        1 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2425      , BRAND_P ,        1 ,     113000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2764      , BRAND_P ,        2 ,     590000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2440      , BRAND_P ,        1 ,     904000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2432      , BRAND_P ,        1 ,     904000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2435      , BRAND_P ,        1 ,     904000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P0650      , BRAND_C ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1974      , BRAND_L ,        1 ,    1920000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2449      , BRAND_P ,        1 ,    1045000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1723      , BRAND_H ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P2284      , BRAND_M ,        1 ,     904000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3783      , BRAND_T ,        1 ,     904000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P3734      , BRAND_T ,        1 ,     450000 ,
,  1613344 , 2019-01-02 00:00:00 ,       17341 , Jakarta Utara    , DKI Jakarta        , P1679      , BRAND_H ,        2 ,     747000 ,
